SKU;Tamanho Pedido;Loja;Data da Venda;Marca;Preco
HL1016;2;Nova Iguacu;14/01/2018;Samsung;R$ 1.450,00
HL1005;5;Nova Iguacu;14/01/2018;Canon;R$ 1.500,00
HL1007;5;Salvador;14/01/2018;Dell;R$ 2.300,00
HL1021;2;Campinas;14/01/2018;Samsung;R$ 3.000,00
HL1009;2;Porto Alegre;14/01/2018;Motorola;R$ 1.400,00
HL1018;4;Salvador;14/01/2018;Xiaomi;R$ 1.200,00
HL1015;4;Salvador;14/01/2018;Sony;R$ 700,00
HL1007;1;Curitiba;14/01/2018;Dell;R$ 2.300,00
HL1009;1;Guarulhos;14/01/2018;Motorola;R$ 1.400,00
HL1005;5;Sao Paulo;14/01/2018;Canon;R$ 1.500,00
HL1018;4;Guarulhos;14/01/2018;Xiaomi;R$ 1.200,00
HL1019;4;Sao Paulo;14/01/2018;Apple;R$ 6.500,00
HL1018;3;Sao Paulo;14/01/2018;Xiaomi;R$ 1.200,00
HL1018;2;Salvador;14/01/2018;Xiaomi;R$ 1.200,00
HL1024;3;Campinas;14/01/2018;Acer;R$ 2.400,00
HL1005;2;Rio de Janeiro;14/01/2018;Canon;R$ 1.500,00
HL1010;4;Sao Paulo;14/01/2018;Apple;R$ 1.900,00
HL1008;3;Rio de Janeiro;14/01/2018;Philco;R$ 2.000,00
HL1001;1;Guarulhos;14/01/2018;LG;R$ 2.600,00
HL1008;4;Fortaleza;14/01/2018;Philco;R$ 2.000,00
HL1010;2;Sao Paulo;14/01/2018;Apple;R$ 1.900,00
HL1018;4;Salvador;14/01/2018;Xiaomi;R$ 1.200,00
HL1015;4;Goiania;14/01/2018;Sony;R$ 700,00
HL1007;4;Curitiba;14/01/2018;Dell;R$ 2.300,00
HL1001;5;Fortaleza;14/01/2018;LG;R$ 2.600,00
HL1012;4;Fortaleza;14/01/2018;Dell;R$ 5.500,00
HL1018;1;Salvador;14/01/2018;Xiaomi;R$ 1.200,00
HL1003;5;Fortaleza;14/01/2018;Samsung;R$ 4.500,00
HL1014;4;Fortaleza;14/01/2018;Samsung;R$ 1.100,00
HL1005;2;Recife;14/01/2018;Canon;R$ 1.500,00
HL1001;1;Fortaleza;14/01/2018;LG;R$ 2.600,00
HL1022;5;Fortaleza;14/01/2018;Apple;R$ 750,00
HL1013;1;Rio de Janeiro;14/01/2018;Nikon;R$ 1.550,00
HL1018;4;Guarulhos;15/01/2018;Xiaomi;R$ 1.200,00
HL1019;1;Recife;15/01/2018;Apple;R$ 6.500,00
HL1009;1;Belo Horizonte;15/01/2018;Motorola;R$ 1.400,00
HL1013;4;Curitiba;15/01/2018;Nikon;R$ 1.550,00
HL1019;1;Niteroi;15/01/2018;Apple;R$ 6.500,00
HL1002;4;Sao Paulo;15/01/2018;Apple;R$ 2.500,00
HL1015;2;Fortaleza;15/01/2018;Sony;R$ 700,00
HL1024;1;Rio de Janeiro;15/01/2018;Acer;R$ 2.400,00
HL1007;3;Sao Paulo;15/01/2018;Dell;R$ 2.300,00
HL1014;5;Curitiba;15/01/2018;Samsung;R$ 1.100,00
HL1023;1;Fortaleza;15/01/2018;Samsung;R$ 1.500,00
HL1008;1;Guarulhos;15/01/2018;Philco;R$ 2.000,00
HL1019;5;Rio de Janeiro;15/01/2018;Apple;R$ 6.500,00
HL1001;1;Curitiba;15/01/2018;LG;R$ 2.600,00
HL1003;2;Fortaleza;15/01/2018;Samsung;R$ 4.500,00
HL1008;3;Sao Paulo;15/01/2018;Philco;R$ 2.000,00
HL1015;2;Goiania;15/01/2018;Sony;R$ 700,00
HL1009;4;Sao Paulo;15/01/2018;Motorola;R$ 1.400,00
HL1020;5;Recife;15/01/2018;Motorola;R$ 1.500,00
HL1009;5;Nova Iguacu;15/01/2018;Motorola;R$ 1.400,00
HL1018;2;Belo Horizonte;15/01/2018;Xiaomi;R$ 1.200,00
HL1021;3;Belo Horizonte;15/01/2018;Samsung;R$ 3.000,00
HL1021;3;Recife;15/01/2018;Samsung;R$ 3.000,00
HL1024;5;Campinas;15/01/2018;Acer;R$ 2.400,00
HL1001;5;Curitiba;15/01/2018;LG;R$ 2.600,00
HL1023;5;Sao Paulo;15/01/2018;Samsung;R$ 1.500,00
HL1012;1;Curitiba;15/01/2018;Dell;R$ 5.500,00
HL1015;4;Nova Iguacu;15/01/2018;Sony;R$ 700,00
HL1014;3;Fortaleza;15/01/2018;Samsung;R$ 1.100,00
HL1021;1;Porto Alegre;15/01/2018;Samsung;R$ 3.000,00
HL1020;4;Recife;15/01/2018;Motorola;R$ 1.500,00
HL1003;2;Sao Paulo;15/01/2018;Samsung;R$ 4.500,00
HL1001;2;Salvador;16/01/2018;LG;R$ 2.600,00
HL1008;2;Rio de Janeiro;16/01/2018;Philco;R$ 2.000,00
HL1015;5;Recife;16/01/2018;Sony;R$ 700,00
HL1024;3;Rio de Janeiro;16/01/2018;Acer;R$ 2.400,00
HL1002;2;Recife;16/01/2018;Apple;R$ 2.500,00
HL1020;4;Porto Alegre;16/01/2018;Motorola;R$ 1.500,00
HL1002;3;Salvador;16/01/2018;Apple;R$ 2.500,00
HL1024;5;Rio de Janeiro;16/01/2018;Acer;R$ 2.400,00
HL1008;5;Salvador;16/01/2018;Philco;R$ 2.000,00
HL1020;2;Nova Iguacu;16/01/2018;Motorola;R$ 1.500,00
HL1024;2;Sao Paulo;16/01/2018;Acer;R$ 2.400,00
HL1007;2;Guarulhos;16/01/2018;Dell;R$ 2.300,00
HL1007;3;Curitiba;16/01/2018;Dell;R$ 2.300,00
HL1002;2;Curitiba;16/01/2018;Apple;R$ 2.500,00
HL1007;2;Fortaleza;16/01/2018;Dell;R$ 2.300,00
HL1023;3;Porto Alegre;16/01/2018;Samsung;R$ 1.500,00
HL1015;1;Recife;16/01/2018;Sony;R$ 700,00
HL1009;4;Recife;16/01/2018;Motorola;R$ 1.400,00
HL1005;2;Campinas;16/01/2018;Canon;R$ 1.500,00
HL1020;5;Rio de Janeiro;16/01/2018;Motorola;R$ 1.500,00
HL1021;3;Salvador;16/01/2018;Samsung;R$ 3.000,00
HL1005;2;Salvador;16/01/2018;Canon;R$ 1.500,00
HL1015;5;Sao Paulo;16/01/2018;Sony;R$ 700,00
HL1024;3;Sao Paulo;16/01/2018;Acer;R$ 2.400,00
HL1001;2;Salvador;16/01/2018;LG;R$ 2.600,00
HL1007;2;Campinas;16/01/2018;Dell;R$ 2.300,00
HL1009;4;Goiania;16/01/2018;Motorola;R$ 1.400,00
HL1013;1;Sao Paulo;16/01/2018;Nikon;R$ 1.550,00
HL1009;3;Curitiba;16/01/2018;Motorola;R$ 1.400,00
HL1010;3;Goiania;16/01/2018;Apple;R$ 1.900,00
HL1005;5;Rio de Janeiro;16/01/2018;Canon;R$ 1.500,00
HL1020;5;Sao Paulo;16/01/2018;Motorola;R$ 1.500,00
HL1005;3;Porto Alegre;16/01/2018;Canon;R$ 1.500,00
HL1020;2;Goiania;16/01/2018;Motorola;R$ 1.500,00
HL1021;5;Sao Paulo;16/01/2018;Samsung;R$ 3.000,00
HL1001;5;Recife;17/01/2018;LG;R$ 2.600,00
HL1001;4;Recife;17/01/2018;LG;R$ 2.600,00
HL1013;4;Sao Paulo;17/01/2018;Nikon;R$ 1.550,00
HL1003;4;Sao Paulo;17/01/2018;Samsung;R$ 4.500,00
HL1005;3;Sao Paulo;17/01/2018;Canon;R$ 1.500,00
HL1007;1;Sao Paulo;17/01/2018;Dell;R$ 2.300,00
HL1005;3;Salvador;17/01/2018;Canon;R$ 1.500,00
HL1015;2;Fortaleza;17/01/2018;Sony;R$ 700,00
HL1013;1;Salvador;17/01/2018;Nikon;R$ 1.550,00
HL1007;2;Porto Alegre;17/01/2018;Dell;R$ 2.300,00
HL1009;4;Porto Alegre;17/01/2018;Motorola;R$ 1.400,00
HL1002;4;Belo Horizonte;17/01/2018;Apple;R$ 2.500,00
HL1009;5;Guarulhos;17/01/2018;Motorola;R$ 1.400,00
HL1001;4;Salvador;17/01/2018;LG;R$ 2.600,00
HL1001;5;Campinas;17/01/2018;LG;R$ 2.600,00
HL1013;2;Sao Paulo;17/01/2018;Nikon;R$ 1.550,00
HL1015;3;Sao Paulo;17/01/2018;Sony;R$ 700,00
HL1003;1;Curitiba;17/01/2018;Samsung;R$ 4.500,00
HL1024;1;Sao Paulo;17/01/2018;Acer;R$ 2.400,00
HL1005;3;Porto Alegre;17/01/2018;Canon;R$ 1.500,00
HL1023;5;Belo Horizonte;17/01/2018;Samsung;R$ 1.500,00
HL1007;5;Rio de Janeiro;17/01/2018;Dell;R$ 2.300,00
HL1001;5;Recife;17/01/2018;LG;R$ 2.600,00
HL1015;5;Nova Iguacu;17/01/2018;Sony;R$ 700,00
HL1015;3;Curitiba;17/01/2018;Sony;R$ 700,00
HL1018;5;Rio de Janeiro;17/01/2018;Xiaomi;R$ 1.200,00
HL1015;4;Sao Paulo;17/01/2018;Sony;R$ 700,00
HL1007;3;Belo Horizonte;17/01/2018;Dell;R$ 2.300,00
HL1015;5;Sao Paulo;17/01/2018;Sony;R$ 700,00
HL1022;5;Niteroi;17/01/2018;Apple;R$ 750,00
HL1022;2;Fortaleza;17/01/2018;Apple;R$ 750,00
HL1010;2;Rio de Janeiro;17/01/2018;Apple;R$ 1.900,00
HL1019;1;Belo Horizonte;17/01/2018;Apple;R$ 6.500,00
HL1023;3;Porto Alegre;17/01/2018;Samsung;R$ 1.500,00
HL1005;3;Nova Iguacu;17/01/2018;Canon;R$ 1.500,00
HL1006;1;Porto Alegre;17/01/2018;Samsung;R$ 1.400,00
HL1007;2;Niteroi;17/01/2018;Dell;R$ 2.300,00
HL1018;2;Niteroi;17/01/2018;Xiaomi;R$ 1.200,00
HL1021;2;Curitiba;17/01/2018;Samsung;R$ 3.000,00
HL1005;3;Sao Paulo;18/01/2018;Canon;R$ 1.500,00
HL1008;4;Salvador;18/01/2018;Philco;R$ 2.000,00
HL1015;5;Fortaleza;18/01/2018;Sony;R$ 700,00
HL1018;1;Fortaleza;18/01/2018;Xiaomi;R$ 1.200,00
HL1003;3;Rio de Janeiro;18/01/2018;Samsung;R$ 4.500,00
HL1015;2;Fortaleza;18/01/2018;Sony;R$ 700,00
HL1007;1;Recife;18/01/2018;Dell;R$ 2.300,00
HL1009;2;Rio de Janeiro;18/01/2018;Motorola;R$ 1.400,00
HL1017;4;Sao Paulo;18/01/2018;Samsung;R$ 5.200,00
HL1008;4;Porto Alegre;18/01/2018;Philco;R$ 2.000,00
HL1008;3;Nova Iguacu;18/01/2018;Philco;R$ 2.000,00
HL1013;2;Goiania;18/01/2018;Nikon;R$ 1.550,00
HL1003;4;Fortaleza;18/01/2018;Samsung;R$ 4.500,00
HL1015;4;Sao Paulo;18/01/2018;Sony;R$ 700,00
HL1015;3;Rio de Janeiro;18/01/2018;Sony;R$ 700,00
HL1023;4;Salvador;18/01/2018;Samsung;R$ 1.500,00
HL1013;2;Fortaleza;18/01/2018;Nikon;R$ 1.550,00
HL1019;4;Goiania;18/01/2018;Apple;R$ 6.500,00
HL1017;2;Recife;18/01/2018;Samsung;R$ 5.200,00
HL1009;4;Niteroi;18/01/2018;Motorola;R$ 1.400,00
HL1021;4;Curitiba;18/01/2018;Samsung;R$ 3.000,00
HL1009;5;Sao Paulo;18/01/2018;Motorola;R$ 1.400,00
HL1023;2;Sao Paulo;18/01/2018;Samsung;R$ 1.500,00
HL1010;3;Sao Paulo;18/01/2018;Apple;R$ 1.900,00
HL1010;5;Salvador;18/01/2018;Apple;R$ 1.900,00
HL1016;4;Sao Paulo;18/01/2018;Samsung;R$ 1.450,00
HL1018;5;Fortaleza;18/01/2018;Xiaomi;R$ 1.200,00
HL1015;4;Goiania;18/01/2018;Sony;R$ 700,00
HL1019;3;Campinas;18/01/2018;Apple;R$ 6.500,00
HL1008;4;Fortaleza;18/01/2018;Philco;R$ 2.000,00
HL1013;5;Guarulhos;18/01/2018;Nikon;R$ 1.550,00
HL1023;5;Fortaleza;18/01/2018;Samsung;R$ 1.500,00
HL1013;3;Rio de Janeiro;18/01/2018;Nikon;R$ 1.550,00
HL1001;2;Fortaleza;19/01/2018;LG;R$ 2.600,00
HL1020;5;Fortaleza;19/01/2018;Motorola;R$ 1.500,00
HL1010;5;Rio de Janeiro;19/01/2018;Apple;R$ 1.900,00
HL1005;5;Sao Paulo;19/01/2018;Canon;R$ 1.500,00
HL1014;1;Rio de Janeiro;19/01/2018;Samsung;R$ 1.100,00
HL1001;2;Sao Paulo;19/01/2018;LG;R$ 2.600,00
HL1006;4;Belo Horizonte;19/01/2018;Samsung;R$ 1.400,00
HL1001;4;Sao Paulo;19/01/2018;LG;R$ 2.600,00
HL1015;2;Recife;19/01/2018;Sony;R$ 700,00
HL1015;5;Salvador;19/01/2018;Sony;R$ 700,00
HL1003;3;Recife;19/01/2018;Samsung;R$ 4.500,00
HL1011;1;Recife;19/01/2018;Samsung;R$ 2.000,00
HL1013;5;Sao Paulo;19/01/2018;Nikon;R$ 1.550,00
HL1013;2;Belo Horizonte;19/01/2018;Nikon;R$ 1.550,00
HL1015;4;Sao Paulo;19/01/2018;Sony;R$ 700,00
HL1017;5;Sao Paulo;19/01/2018;Samsung;R$ 5.200,00
HL1011;2;Rio de Janeiro;19/01/2018;Samsung;R$ 2.000,00
HL1020;4;Fortaleza;19/01/2018;Motorola;R$ 1.500,00
HL1014;5;Salvador;19/01/2018;Samsung;R$ 1.100,00
HL1024;4;Porto Alegre;19/01/2018;Acer;R$ 2.400,00
HL1017;5;Rio de Janeiro;19/01/2018;Samsung;R$ 5.200,00
HL1021;3;Sao Paulo;19/01/2018;Samsung;R$ 3.000,00
HL1002;1;Rio de Janeiro;19/01/2018;Apple;R$ 2.500,00
HL1013;1;Salvador;19/01/2018;Nikon;R$ 1.550,00
HL1002;5;Sao Paulo;19/01/2018;Apple;R$ 2.500,00
HL1015;3;Goiania;19/01/2018;Sony;R$ 700,00
HL1020;4;Salvador;19/01/2018;Motorola;R$ 1.500,00
HL1002;4;Rio de Janeiro;19/01/2018;Apple;R$ 2.500,00
HL1021;5;Belo Horizonte;19/01/2018;Samsung;R$ 3.000,00
HL1021;3;Sao Paulo;19/01/2018;Samsung;R$ 3.000,00
HL1005;1;Salvador;19/01/2018;Canon;R$ 1.500,00
HL1012;5;Porto Alegre;19/01/2018;Dell;R$ 5.500,00
HL1006;2;Rio de Janeiro;19/01/2018;Samsung;R$ 1.400,00
HL1001;5;Salvador;19/01/2018;LG;R$ 2.600,00
HL1009;5;Nova Iguacu;19/01/2018;Motorola;R$ 1.400,00
HL1002;1;Campinas;19/01/2018;Apple;R$ 2.500,00
HL1015;2;Fortaleza;19/01/2018;Sony;R$ 700,00
HL1019;1;Salvador;19/01/2018;Apple;R$ 6.500,00
HL1005;4;Salvador;19/01/2018;Canon;R$ 1.500,00
HL1008;4;Fortaleza;19/01/2018;Philco;R$ 2.000,00
HL1010;4;Sao Paulo;19/01/2018;Apple;R$ 1.900,00
HL1013;2;Sao Paulo;19/01/2018;Nikon;R$ 1.550,00
HL1005;4;Fortaleza;19/01/2018;Canon;R$ 1.500,00
HL1005;3;Fortaleza;20/01/2018;Canon;R$ 1.500,00
HL1023;2;Fortaleza;20/01/2018;Samsung;R$ 1.500,00
HL1009;5;Porto Alegre;20/01/2018;Motorola;R$ 1.400,00
HL1021;3;Curitiba;20/01/2018;Samsung;R$ 3.000,00
HL1015;4;Niteroi;20/01/2018;Sony;R$ 700,00
HL1009;4;Goiania;20/01/2018;Motorola;R$ 1.400,00
HL1024;4;Recife;20/01/2018;Acer;R$ 2.400,00
HL1012;4;Fortaleza;20/01/2018;Dell;R$ 5.500,00
HL1021;5;Guarulhos;20/01/2018;Samsung;R$ 3.000,00
HL1008;1;Rio de Janeiro;20/01/2018;Philco;R$ 2.000,00
HL1008;2;Sao Paulo;20/01/2018;Philco;R$ 2.000,00
HL1015;2;Rio de Janeiro;20/01/2018;Sony;R$ 700,00
HL1005;2;Nova Iguacu;20/01/2018;Canon;R$ 1.500,00
HL1013;5;Sao Paulo;20/01/2018;Nikon;R$ 1.550,00
HL1001;2;Campinas;20/01/2018;LG;R$ 2.600,00
HL1013;3;Campinas;20/01/2018;Nikon;R$ 1.550,00
HL1015;4;Recife;20/01/2018;Sony;R$ 700,00
HL1014;3;Belo Horizonte;20/01/2018;Samsung;R$ 1.100,00
HL1019;1;Recife;20/01/2018;Apple;R$ 6.500,00
HL1005;3;Belo Horizonte;20/01/2018;Canon;R$ 1.500,00
HL1019;5;Sao Paulo;20/01/2018;Apple;R$ 6.500,00
HL1023;1;Rio de Janeiro;20/01/2018;Samsung;R$ 1.500,00
HL1019;4;Belo Horizonte;20/01/2018;Apple;R$ 6.500,00
HL1019;5;Sao Paulo;20/01/2018;Apple;R$ 6.500,00
HL1015;4;Rio de Janeiro;20/01/2018;Sony;R$ 700,00
HL1003;3;Sao Paulo;20/01/2018;Samsung;R$ 4.500,00
HL1012;2;Goiania;20/01/2018;Dell;R$ 5.500,00
HL1013;1;Recife;20/01/2018;Nikon;R$ 1.550,00
HL1018;4;Recife;20/01/2018;Xiaomi;R$ 1.200,00
HL1008;5;Campinas;20/01/2018;Philco;R$ 2.000,00
HL1019;3;Fortaleza;20/01/2018;Apple;R$ 6.500,00
HL1016;5;Salvador;20/01/2018;Samsung;R$ 1.450,00
HL1020;1;Fortaleza;21/01/2018;Motorola;R$ 1.500,00
HL1015;3;Rio de Janeiro;21/01/2018;Sony;R$ 700,00
HL1020;2;Salvador;21/01/2018;Motorola;R$ 1.500,00
HL1018;4;Campinas;21/01/2018;Xiaomi;R$ 1.200,00
HL1009;3;Sao Paulo;21/01/2018;Motorola;R$ 1.400,00
HL1015;2;Rio de Janeiro;21/01/2018;Sony;R$ 700,00
HL1005;3;Goiania;21/01/2018;Canon;R$ 1.500,00
HL1007;5;Fortaleza;21/01/2018;Dell;R$ 2.300,00
HL1001;1;Rio de Janeiro;21/01/2018;LG;R$ 2.600,00
HL1007;2;Rio de Janeiro;21/01/2018;Dell;R$ 2.300,00
HL1023;2;Rio de Janeiro;21/01/2018;Samsung;R$ 1.500,00
HL1015;5;Sao Paulo;21/01/2018;Sony;R$ 700,00
HL1005;3;Recife;21/01/2018;Canon;R$ 1.500,00
HL1001;1;Belo Horizonte;21/01/2018;LG;R$ 2.600,00
HL1002;1;Rio de Janeiro;21/01/2018;Apple;R$ 2.500,00
HL1005;4;Guarulhos;21/01/2018;Canon;R$ 1.500,00
HL1019;4;Belo Horizonte;21/01/2018;Apple;R$ 6.500,00
HL1003;3;Salvador;21/01/2018;Samsung;R$ 4.500,00
HL1001;2;Fortaleza;21/01/2018;LG;R$ 2.600,00
HL1012;5;Sao Paulo;21/01/2018;Dell;R$ 5.500,00
HL1001;5;Fortaleza;21/01/2018;LG;R$ 2.600,00
HL1023;5;Rio de Janeiro;21/01/2018;Samsung;R$ 1.500,00
HL1015;5;Salvador;21/01/2018;Sony;R$ 700,00
HL1005;1;Fortaleza;21/01/2018;Canon;R$ 1.500,00
HL1018;1;Rio de Janeiro;21/01/2018;Xiaomi;R$ 1.200,00
HL1015;5;Sao Paulo;21/01/2018;Sony;R$ 700,00
HL1011;5;Sao Paulo;21/01/2018;Samsung;R$ 2.000,00
HL1009;1;Salvador;21/01/2018;Motorola;R$ 1.400,00
HL1008;5;Sao Paulo;21/01/2018;Philco;R$ 2.000,00
HL1020;5;Sao Paulo;21/01/2018;Motorola;R$ 1.500,00
HL1020;1;Rio de Janeiro;21/01/2018;Motorola;R$ 1.500,00
HL1021;4;Fortaleza;21/01/2018;Samsung;R$ 3.000,00
HL1004;1;Rio de Janeiro;21/01/2018;Apple;R$ 1.750,00
HL1015;1;Rio de Janeiro;21/01/2018;Sony;R$ 700,00
HL1019;5;Rio de Janeiro;22/01/2018;Apple;R$ 6.500,00
HL1023;1;Campinas;22/01/2018;Samsung;R$ 1.500,00
HL1007;1;Goiania;22/01/2018;Dell;R$ 2.300,00
HL1007;2;Curitiba;22/01/2018;Dell;R$ 2.300,00
HL1002;2;Rio de Janeiro;22/01/2018;Apple;R$ 2.500,00
HL1015;2;Salvador;22/01/2018;Sony;R$ 700,00
HL1001;3;Fortaleza;22/01/2018;LG;R$ 2.600,00
HL1008;5;Sao Paulo;22/01/2018;Philco;R$ 2.000,00
HL1008;5;Salvador;22/01/2018;Philco;R$ 2.000,00
HL1009;2;Curitiba;22/01/2018;Motorola;R$ 1.400,00
HL1022;4;Fortaleza;22/01/2018;Apple;R$ 750,00
HL1003;1;Guarulhos;22/01/2018;Samsung;R$ 4.500,00
HL1013;3;Campinas;22/01/2018;Nikon;R$ 1.550,00
HL1008;4;Salvador;22/01/2018;Philco;R$ 2.000,00
HL1001;4;Sao Paulo;22/01/2018;LG;R$ 2.600,00
HL1002;2;Sao Paulo;22/01/2018;Apple;R$ 2.500,00
HL1018;3;Recife;22/01/2018;Xiaomi;R$ 1.200,00
HL1007;3;Belo Horizonte;22/01/2018;Dell;R$ 2.300,00
HL1014;2;Sao Paulo;22/01/2018;Samsung;R$ 1.100,00
HL1008;4;Salvador;22/01/2018;Philco;R$ 2.000,00
HL1019;5;Belo Horizonte;22/01/2018;Apple;R$ 6.500,00
HL1013;2;Fortaleza;22/01/2018;Nikon;R$ 1.550,00
HL1024;2;Goiania;22/01/2018;Acer;R$ 2.400,00
HL1023;2;Sao Paulo;22/01/2018;Samsung;R$ 1.500,00
HL1001;3;Sao Paulo;22/01/2018;LG;R$ 2.600,00
HL1023;5;Fortaleza;22/01/2018;Samsung;R$ 1.500,00
HL1006;5;Goiania;22/01/2018;Samsung;R$ 1.400,00
HL1009;4;Sao Paulo;22/01/2018;Motorola;R$ 1.400,00
HL1021;3;Campinas;22/01/2018;Samsung;R$ 3.000,00
HL1018;4;Campinas;22/01/2018;Xiaomi;R$ 1.200,00
HL1010;2;Salvador;22/01/2018;Apple;R$ 1.900,00
HL1015;5;Sao Paulo;22/01/2018;Sony;R$ 700,00
HL1018;2;Salvador;22/01/2018;Xiaomi;R$ 1.200,00
HL1014;4;Sao Paulo;22/01/2018;Samsung;R$ 1.100,00
HL1021;1;Salvador;22/01/2018;Samsung;R$ 3.000,00
HL1015;5;Fortaleza;23/01/2018;Sony;R$ 700,00
HL1009;1;Sao Paulo;23/01/2018;Motorola;R$ 1.400,00
HL1015;1;Sao Paulo;23/01/2018;Sony;R$ 700,00
HL1013;5;Nova Iguacu;23/01/2018;Nikon;R$ 1.550,00
HL1013;3;Sao Paulo;23/01/2018;Nikon;R$ 1.550,00
HL1003;3;Porto Alegre;23/01/2018;Samsung;R$ 4.500,00
HL1024;4;Sao Paulo;23/01/2018;Acer;R$ 2.400,00
HL1017;2;Guarulhos;23/01/2018;Samsung;R$ 5.200,00
HL1024;3;Niteroi;23/01/2018;Acer;R$ 2.400,00
HL1010;2;Porto Alegre;23/01/2018;Apple;R$ 1.900,00
HL1012;4;Sao Paulo;23/01/2018;Dell;R$ 5.500,00
HL1005;4;Curitiba;23/01/2018;Canon;R$ 1.500,00
HL1015;2;Belo Horizonte;23/01/2018;Sony;R$ 700,00
HL1023;3;Fortaleza;23/01/2018;Samsung;R$ 1.500,00
HL1012;2;Niteroi;23/01/2018;Dell;R$ 5.500,00
HL1007;1;Curitiba;23/01/2018;Dell;R$ 2.300,00
HL1010;5;Salvador;23/01/2018;Apple;R$ 1.900,00
HL1008;2;Rio de Janeiro;23/01/2018;Philco;R$ 2.000,00
HL1007;4;Rio de Janeiro;23/01/2018;Dell;R$ 2.300,00
HL1005;5;Salvador;23/01/2018;Canon;R$ 1.500,00
HL1018;4;Rio de Janeiro;23/01/2018;Xiaomi;R$ 1.200,00
HL1007;5;Sao Paulo;23/01/2018;Dell;R$ 2.300,00
HL1015;5;Fortaleza;23/01/2018;Sony;R$ 700,00
HL1015;1;Sao Paulo;23/01/2018;Sony;R$ 700,00
HL1006;3;Rio de Janeiro;23/01/2018;Samsung;R$ 1.400,00
HL1024;5;Fortaleza;23/01/2018;Acer;R$ 2.400,00
HL1018;5;Curitiba;23/01/2018;Xiaomi;R$ 1.200,00
HL1018;4;Guarulhos;23/01/2018;Xiaomi;R$ 1.200,00
HL1005;3;Salvador;23/01/2018;Canon;R$ 1.500,00
HL1021;2;Salvador;23/01/2018;Samsung;R$ 3.000,00
HL1007;3;Rio de Janeiro;23/01/2018;Dell;R$ 2.300,00
HL1019;1;Sao Paulo;23/01/2018;Apple;R$ 6.500,00
HL1001;5;Salvador;23/01/2018;LG;R$ 2.600,00
HL1007;3;Sao Paulo;23/01/2018;Dell;R$ 2.300,00
HL1017;3;Fortaleza;23/01/2018;Samsung;R$ 5.200,00
HL1023;5;Recife;23/01/2018;Samsung;R$ 1.500,00
HL1001;1;Recife;23/01/2018;LG;R$ 2.600,00
HL1021;5;Recife;23/01/2018;Samsung;R$ 3.000,00
HL1018;1;Curitiba;23/01/2018;Xiaomi;R$ 1.200,00
HL1015;5;Salvador;23/01/2018;Sony;R$ 700,00
HL1001;5;Guarulhos;24/01/2018;LG;R$ 2.600,00
HL1009;4;Sao Paulo;24/01/2018;Motorola;R$ 1.400,00
HL1005;3;Sao Paulo;24/01/2018;Canon;R$ 1.500,00
HL1005;2;Salvador;24/01/2018;Canon;R$ 1.500,00
HL1015;2;Belo Horizonte;24/01/2018;Sony;R$ 700,00
HL1003;5;Guarulhos;24/01/2018;Samsung;R$ 4.500,00
HL1008;5;Sao Paulo;24/01/2018;Philco;R$ 2.000,00
HL1008;2;Recife;24/01/2018;Philco;R$ 2.000,00
HL1021;5;Sao Paulo;24/01/2018;Samsung;R$ 3.000,00
HL1007;2;Salvador;24/01/2018;Dell;R$ 2.300,00
HL1019;5;Goiania;24/01/2018;Apple;R$ 6.500,00
HL1008;3;Belo Horizonte;24/01/2018;Philco;R$ 2.000,00
HL1007;4;Salvador;24/01/2018;Dell;R$ 2.300,00
HL1013;4;Salvador;24/01/2018;Nikon;R$ 1.550,00
HL1001;3;Rio de Janeiro;24/01/2018;LG;R$ 2.600,00
HL1005;3;Salvador;24/01/2018;Canon;R$ 1.500,00
HL1005;5;Goiania;24/01/2018;Canon;R$ 1.500,00
HL1015;4;Sao Paulo;24/01/2018;Sony;R$ 700,00
HL1008;2;Goiania;24/01/2018;Philco;R$ 2.000,00
HL1024;4;Salvador;24/01/2018;Acer;R$ 2.400,00
HL1013;5;Belo Horizonte;24/01/2018;Nikon;R$ 1.550,00
HL1007;4;Guarulhos;24/01/2018;Dell;R$ 2.300,00
HL1018;3;Rio de Janeiro;24/01/2018;Xiaomi;R$ 1.200,00
HL1006;4;Sao Paulo;24/01/2018;Samsung;R$ 1.400,00
HL1009;3;Rio de Janeiro;24/01/2018;Motorola;R$ 1.400,00
HL1018;2;Belo Horizonte;24/01/2018;Xiaomi;R$ 1.200,00
HL1001;4;Sao Paulo;24/01/2018;LG;R$ 2.600,00
HL1002;2;Sao Paulo;24/01/2018;Apple;R$ 2.500,00
HL1012;5;Sao Paulo;24/01/2018;Dell;R$ 5.500,00
HL1024;3;Curitiba;24/01/2018;Acer;R$ 2.400,00
HL1008;2;Rio de Janeiro;24/01/2018;Philco;R$ 2.000,00
HL1017;3;Fortaleza;24/01/2018;Samsung;R$ 5.200,00
HL1020;4;Sao Paulo;24/01/2018;Motorola;R$ 1.500,00
HL1008;5;Curitiba;24/01/2018;Philco;R$ 2.000,00
HL1001;1;Sao Paulo;24/01/2018;LG;R$ 2.600,00
HL1018;1;Goiania;24/01/2018;Xiaomi;R$ 1.200,00
HL1001;2;Fortaleza;24/01/2018;LG;R$ 2.600,00
HL1018;1;Rio de Janeiro;24/01/2018;Xiaomi;R$ 1.200,00
HL1005;2;Salvador;24/01/2018;Canon;R$ 1.500,00
